"mooc-software-testing,.github/workflows/maven.yml,11,mvn -B package,mooc-software-testing_maven-build.csv",target/site/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'org.jacoco#jacoco-maven-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-jar-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"mooc-software-testing,.github/workflows/maven.yml,11,mvn -B package,mooc-software-testing_maven-build.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'org.jacoco#jacoco-maven-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-jar-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"socket.io-client-java,.github/workflows/ci.yml,11,mvn verify -Dgpg.skip=true,socket.io-client-java_ci-verify_java_11.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-enforcer-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-gpg-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-release-plugin', 'org.sonatype.plugins#nexus-staging-maven-plugin', 'org.codehaus.mojo#exec-maven-plugin', 'org.codehaus.mojo#versions-maven-plugin', 'maven-site-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-jar-plugin', 'maven-install-plugin', 'maven-deploy-plugin']"
"socket.io-client-java,.github/workflows/ci.yml,7,mvn verify -Dgpg.skip=true,socket.io-client-java_ci-verify_java_7.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-enforcer-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-gpg-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-release-plugin', 'org.sonatype.plugins#nexus-staging-maven-plugin', 'org.codehaus.mojo#exec-maven-plugin', 'org.codehaus.mojo#versions-maven-plugin', 'maven-site-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-jar-plugin', 'maven-install-plugin', 'maven-deploy-plugin']"
"socket.io-client-java,.github/workflows/ci.yml,8,mvn verify -Dgpg.skip=true,socket.io-client-java_ci-verify_java_8.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-enforcer-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-gpg-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-release-plugin', 'org.sonatype.plugins#nexus-staging-maven-plugin', 'org.codehaus.mojo#exec-maven-plugin', 'org.codehaus.mojo#versions-maven-plugin', 'maven-site-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-jar-plugin', 'maven-install-plugin', 'maven-deploy-plugin']"
"soot,.github/workflows/ci.yml,11,mvn -B clean test -PJava11,soot_ci-BuildAndTest_java_version_11.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'org.codehaus.mojo#xml-maven-plugin', 'maven-resources-plugin', 'org.codehaus.mojo#build-helper-maven-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-jar-plugin', 'maven-checkstyle-plugin', 'org.codehaus.mojo#license-maven-plugin', 'maven-assembly-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-clean-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"soot,.github/workflows/ci.yml,8,mvn -B clean test -PJava8,soot_ci-BuildAndTest_java_version_8.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'org.codehaus.mojo#xml-maven-plugin', 'maven-resources-plugin', 'org.codehaus.mojo#build-helper-maven-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-jar-plugin', 'maven-checkstyle-plugin', 'org.codehaus.mojo#license-maven-plugin', 'maven-assembly-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-clean-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"soot,.github/workflows/ci.yml,9,mvn -B clean test -PJava9,soot_ci-BuildAndTest_java_version_9.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'org.codehaus.mojo#xml-maven-plugin', 'maven-resources-plugin', 'org.codehaus.mojo#build-helper-maven-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-jar-plugin', 'maven-checkstyle-plugin', 'org.codehaus.mojo#license-maven-plugin', 'maven-assembly-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-clean-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"spring-framework-petclinic,.github/workflows/maven-build.yml,11,mvn -B package,spring-framework-petclinic_maven-build-build.csv",target/.wro4j/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-war-plugin', 'maven-eclipse-plugin', 'maven-assembly-plugin', 'org.jacoco#jacoco-maven-plugin', 'maven-resources-plugin', 'ro.isdc.wro4j#wro4j-maven-plugin', 'org.eclipse.jetty#jetty-maven-plugin', 'com.google.cloud.tools#jib-maven-plugin', 'maven-clean-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"spring-framework-petclinic,.github/workflows/maven-build.yml,11,mvn -B package,spring-framework-petclinic_maven-build-build.csv",target/site/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-war-plugin', 'maven-eclipse-plugin', 'maven-assembly-plugin', 'org.jacoco#jacoco-maven-plugin', 'maven-resources-plugin', 'ro.isdc.wro4j#wro4j-maven-plugin', 'org.eclipse.jetty#jetty-maven-plugin', 'com.google.cloud.tools#jib-maven-plugin', 'maven-clean-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"spring-framework-petclinic,.github/workflows/maven-build.yml,11,mvn -B package,spring-framework-petclinic_maven-build-build.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-war-plugin', 'maven-eclipse-plugin', 'maven-assembly-plugin', 'org.jacoco#jacoco-maven-plugin', 'maven-resources-plugin', 'ro.isdc.wro4j#wro4j-maven-plugin', 'org.eclipse.jetty#jetty-maven-plugin', 'com.google.cloud.tools#jib-maven-plugin', 'maven-clean-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"spring-petclinic-rest,.github/workflows/maven-build.yml,11,mvn -B install,spring-petclinic-rest_maven-build-build.csv",target/site/,"['org.codehaus.mojo#build-helper-maven-plugin', 'org.flywaydb#flyway-maven-plugin', 'pl.project13.maven#git-commit-id-plugin', 'org.apache.johnzon#johnzon-maven-plugin', 'org.jooq#jooq-codegen-maven', 'org.jetbrains.kotlin#kotlin-maven-plugin', 'org.liquibase#liquibase-maven-plugin', 'maven-antrun-plugin', 'maven-assembly-plugin', 'maven-clean-plugin', 'maven-compiler-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-deploy-plugin', 'maven-enforcer-plugin', 'maven-failsafe-plugin', 'maven-help-plugin', 'maven-install-plugin', 'maven-invoker-plugin', 'maven-jar-plugin', 'maven-javadoc-plugin', 'maven-resources-plugin', 'maven-shade-plugin', 'maven-source-plugin', 'maven-surefire-plugin', 'maven-war-plugin', 'org.springframework.boot#spring-boot-maven-plugin', 'org.codehaus.mojo#versions-maven-plugin', 'org.codehaus.mojo#xml-maven-plugin', 'org.springframework.boot#spring-boot-maven-plugin', 'org.jacoco#jacoco-maven-plugin', 'com.google.cloud.tools#jib-maven-plugin', 'org.openapitools#openapi-generator-maven-plugin', 'org.codehaus.mojo#build-helper-maven-plugin', 'maven-compiler-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-jar-plugin', 'maven-surefire-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"spring-petclinic-rest,.github/workflows/maven-build.yml,11,mvn -B install,spring-petclinic-rest_maven-build-build.csv",target/surefire-reports/,"['org.codehaus.mojo#build-helper-maven-plugin', 'org.flywaydb#flyway-maven-plugin', 'pl.project13.maven#git-commit-id-plugin', 'org.apache.johnzon#johnzon-maven-plugin', 'org.jooq#jooq-codegen-maven', 'org.jetbrains.kotlin#kotlin-maven-plugin', 'org.liquibase#liquibase-maven-plugin', 'maven-antrun-plugin', 'maven-assembly-plugin', 'maven-clean-plugin', 'maven-compiler-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-deploy-plugin', 'maven-enforcer-plugin', 'maven-failsafe-plugin', 'maven-help-plugin', 'maven-install-plugin', 'maven-invoker-plugin', 'maven-jar-plugin', 'maven-javadoc-plugin', 'maven-resources-plugin', 'maven-shade-plugin', 'maven-source-plugin', 'maven-surefire-plugin', 'maven-war-plugin', 'org.springframework.boot#spring-boot-maven-plugin', 'org.codehaus.mojo#versions-maven-plugin', 'org.codehaus.mojo#xml-maven-plugin', 'org.springframework.boot#spring-boot-maven-plugin', 'org.jacoco#jacoco-maven-plugin', 'com.google.cloud.tools#jib-maven-plugin', 'org.openapitools#openapi-generator-maven-plugin', 'org.codehaus.mojo#build-helper-maven-plugin', 'maven-compiler-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-jar-plugin', 'maven-surefire-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"symphony,.github/workflows/ci.yml,11,mvn install -Dmaven.javadoc.skip=true -B -V -Pci,symphony_ci-build.csv",target/symphony/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-surefire-plugin', 'com.mycila#license-maven-plugin', 'maven-jar-plugin', 'maven-assembly-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-compiler-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"symphony,.github/workflows/ci.yml,11,mvn install -Dmaven.javadoc.skip=true -B -V -Pci,symphony_ci-build.csv",target/test-classes/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-surefire-plugin', 'com.mycila#license-maven-plugin', 'maven-jar-plugin', 'maven-assembly-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-compiler-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"open-location-code,.github/workflows/main.yml,11,mvn package,open-location-code_main-testjava_java_11.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-enforcer-plugin', 'maven-compiler-plugin', 'maven-jar-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-gpg-plugin', 'org.sonatype.plugins#nexus-staging-maven-plugin', 'com.diffplug.spotless#spotless-maven-plugin', 'maven-pmd-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-surefire-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"open-location-code,.github/workflows/main.yml,16,mvn package,open-location-code_main-testjava_java_16.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-enforcer-plugin', 'maven-compiler-plugin', 'maven-jar-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-gpg-plugin', 'org.sonatype.plugins#nexus-staging-maven-plugin', 'com.diffplug.spotless#spotless-maven-plugin', 'maven-pmd-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-surefire-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"open-location-code,.github/workflows/main.yml,17,mvn package,open-location-code_main-testjava_java_17.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-enforcer-plugin', 'maven-compiler-plugin', 'maven-jar-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-gpg-plugin', 'org.sonatype.plugins#nexus-staging-maven-plugin', 'com.diffplug.spotless#spotless-maven-plugin', 'maven-pmd-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-surefire-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"open-location-code,.github/workflows/main.yml,8,mvn package,open-location-code_main-testjava_java_8.csv",target/surefire-reports/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'maven-enforcer-plugin', 'maven-compiler-plugin', 'maven-jar-plugin', 'maven-source-plugin', 'maven-javadoc-plugin', 'maven-gpg-plugin', 'org.sonatype.plugins#nexus-staging-maven-plugin', 'com.diffplug.spotless#spotless-maven-plugin', 'maven-pmd-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-surefire-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
"pipelines-java,.github/workflows/codeql-analysis.yml,11,mvn clean package -B -V -e -Dfindbugs.skip -Dcheckstyle.skip -Dpmd.skip=true -Dspotbugs.skip -Denforcer.skip -Dmaven.javadoc.skip -DskipTests -Dmaven.test.skip.exec -Dlicense.skip=true -Drat.skip=true -Dspotless.check.skip=true ,pipelines-java_codeql-analysis-analyze_language_java.csv",target/test-classes/,"['maven-antrun-plugin', 'maven-assembly-plugin', 'maven-dependency-plugin', 'maven-release-plugin', 'org.jacoco#jacoco-maven-plugin', 'maven-clean-plugin', 'maven-resources-plugin', 'maven-war-plugin', 'maven-compiler-plugin', 'maven-surefire-plugin', 'maven-install-plugin', 'maven-deploy-plugin', 'maven-site-plugin']"
